"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
849000000,41,41201,412010000,"849-0000",0,0,"佐賀県","サガケン","佐賀市","サガシ",,"　","（該当なし）",,,,,,,,
840850200,41,41201,412010000,"840-8502",1,0,"佐賀県","サガケン","佐賀市","サガシ",,"　","（該当なし）",,,,,"佐賀大学","サガダイガク","本庄町１",
840081200,41,41201,412010001,"840-0812",0,0,"佐賀県","サガケン","佐賀市","サガシ","愛敬町","アイケイチョウ",,,,,,,,,
840004200,41,41201,412010002,"840-0042",0,0,"佐賀県","サガケン","佐賀市","サガシ","赤松町","アカマツマチ",,,,,,,,,
840005300,41,41201,412010003,"840-0053",0,0,"佐賀県","サガケン","佐賀市","サガシ","朝日町","アサヒマチ",,,,,,,,,
840084400,41,41201,412010004,"840-0844",0,0,"佐賀県","サガケン","佐賀市","サガシ","伊勢町","イセマチ",,,,,,,,,
840868600,41,41201,412010004,"840-8686",1,0,"佐賀県","サガケン","佐賀市","サガシ","伊勢町","イセマチ",,,,,,"株式会社　ミゾタ","カブシキガイシヤ　ミゾタ","伊勢町１５－１",
840005200,41,41201,412010005,"840-0052",0,0,"佐賀県","サガケン","佐賀市","サガシ","今宿町","イマシュクマチ",,,,,,,,,
840080100,41,41201,412010006,"840-0801",0,0,"佐賀県","サガケン","佐賀市","サガシ","駅前中央","エキマエチュウオウ",,,,,,,,,
840861100,41,41201,412010006,"840-8611",1,0,"佐賀県","サガケン","佐賀市","サガシ","駅前中央","エキマエチュウオウ",,,,,,"佐賀税務署","サガゼイムシヨ","駅前中央３丁目３－２０佐賀第二合同庁舎",
840081600,41,41201,412010007,"840-0816",0,0,"佐賀県","サガケン","佐賀市","サガシ","駅南本町","エキミナミホンマチ",,,,,,,,,
840856000,41,41201,412010007,"840-8560",1,0,"佐賀県","サガケン","佐賀市","サガシ","駅南本町","エキミナミホンマチ",,,,,,"全国健康保険協会　佐賀支部","ゼンコクケンコウホケンキヨウカイ　サガシブ","駅南本町６－４佐賀中央第一生命ビル",
840850800,41,41201,412010007,"840-8508",1,0,"佐賀県","サガケン","佐賀市","サガシ","駅南本町","エキミナミホンマチ",,,,,,"佐賀県酒造組合","サガケンシユゾウクミアイ","駅南本町６－１４",
840081100,41,41201,412010008,"840-0811",0,0,"佐賀県","サガケン","佐賀市","サガシ","大財","オオタカラ",,,,,,,,,
840080200,41,41201,412010009,"840-0802",0,0,"佐賀県","サガケン","佐賀市","サガシ","大財北町","オオタカラキタマチ",,,,,,,,,
840002100,41,41201,412010010,"840-0021",0,0,"佐賀県","サガケン","佐賀市","サガシ","鬼丸町","オニマルチョウ",,,,,,,,,
849093300,41,41201,412010011,"849-0933",0,0,"佐賀県","サガケン","佐賀市","サガシ","卸本町","オロシホンマチ",,,,,,,,,
849093400,41,41201,412010012,"849-0934",0,0,"佐賀県","サガケン","佐賀市","サガシ","開成","カイセイ",,,,,,,,,
840086200,41,41201,412010013,"840-0862",0,0,"佐賀県","サガケン","佐賀市","サガシ","嘉瀬町扇町","カセマチオウギマチ",,,,,,,,,
840855500,41,41201,412010013,"840-8555",1,0,"佐賀県","サガケン","佐賀市","サガシ","嘉瀬町扇町","カセマチオウギマチ",,,,,,"佐賀ダイハツ販売　株式会社","サガダイハツハンバイカブシキカイシヤ","嘉瀬町扇町２５０７－４",
840086400,41,41201,412010014,"840-0864",0,0,"佐賀県","サガケン","佐賀市","サガシ","嘉瀬町荻野","カセマチオギノ",,,,,,,,,
840086300,41,41201,412010015,"840-0863",0,0,"佐賀県","サガケン","佐賀市","サガシ","嘉瀬町十五","カセマチジュウゴ",,,,,,,,,
840086100,41,41201,412010016,"840-0861",0,0,"佐賀県","サガケン","佐賀市","サガシ","嘉瀬町中原","カセマチナカバル",,,,,,,,,
840857100,41,41201,412010016,"840-8571",1,0,"佐賀県","サガケン","佐賀市","サガシ","嘉瀬町中原","カセマチナカバル",,,,,,"地方独立行政法人　佐賀県医療センター　好生館","チホウドクリツギヨウセイホウジン　サガケンイリヨウセンタ－　コウセイカン","嘉瀬町中原４００番地",
840080600,41,41201,412010017,"840-0806",0,0,"佐賀県","サガケン","佐賀市","サガシ","神園","カミゾノ",,,,,,,,,
840221200,41,41201,412010018,"840-2212",0,0,"佐賀県","サガケン","佐賀市","サガシ","川副町犬井道","カワソエマチイヌイドウ",,,,,,,,,
840221100,41,41201,412010019,"840-2211",0,0,"佐賀県","サガケン","佐賀市","サガシ","川副町大詫間","カワソエマチオオダクマ",,,,,,,,,
840221300,41,41201,412010020,"840-2213",0,0,"佐賀県","サガケン","佐賀市","サガシ","川副町鹿江","カワソエマチカノエ",,,,,,,,,
840229500,41,41201,412010020,"840-2295",1,0,"佐賀県","サガケン","佐賀市","サガシ","川副町鹿江","カワソエマチカノエ",,,,,,"佐賀市　川副支所","サガシ　カワソエシシヨ","川副町鹿江６２３－１",
840221400,41,41201,412010021,"840-2214",0,0,"佐賀県","サガケン","佐賀市","サガシ","川副町小々森","カワソエマチコゴモリ",,,,,,,,,
840220500,41,41201,412010022,"840-2205",0,0,"佐賀県","サガケン","佐賀市","サガシ","川副町南里","カワソエマチナンリ",,,,,,,,,
840220400,41,41201,412010023,"840-2204",0,0,"佐賀県","サガケン","佐賀市","サガシ","川副町西古賀","カワソエマチニシコガ",,,,,,,,,
840220300,41,41201,412010024,"840-2203",0,0,"佐賀県","サガケン","佐賀市","サガシ","川副町早津江","カワソエマチハヤツエ",,,,,,,,,
840220200,41,41201,412010025,"840-2202",0,0,"佐賀県","サガケン","佐賀市","サガシ","川副町早津江津","カワソエマチハヤツエツ",,,,,,,,,
840220100,41,41201,412010026,"840-2201",0,0,"佐賀県","サガケン","佐賀市","サガシ","川副町福富","カワソエマチフクドミ",,,,,,,,,
840084300,41,41201,412010027,"840-0843",0,0,"佐賀県","サガケン","佐賀市","サガシ","川原町","カワハラマチ",,,,,,,,,
840001100,41,41201,412010028,"840-0011",0,0,"佐賀県","サガケン","佐賀市","サガシ","北川副町江上","キタカワソエマチエガミ",,,,,,,,,
840001300,41,41201,412010029,"840-0013",0,0,"佐賀県","サガケン","佐賀市","サガシ","北川副町新郷","キタカワソエマチシンゴウ",,,,,,,,,
840001200,41,41201,412010030,"840-0012",0,0,"佐賀県","サガケン","佐賀市","サガシ","北川副町光法","キタカワソエマチミツノリ",,,,,,,,,
840001500,41,41201,412010031,"840-0015",0,0,"佐賀県","サガケン","佐賀市","サガシ","木原","キハラ",,,,,,,,,
849090600,41,41201,412010032,"849-0906",0,0,"佐賀県","サガケン","佐賀市","サガシ","金立町金立","キンリュウマチキンリュウ",,,,,,,,,
849090500,41,41201,412010033,"849-0905",0,0,"佐賀県","サガケン","佐賀市","サガシ","金立町千布","キンリュウマチチフ",,,,,,,,,
849090400,41,41201,412010034,"849-0904",0,0,"佐賀県","サガケン","佐賀市","サガシ","金立町薬師丸","キンリュウマチヤクシマル",,,,,,,,,
849090200,41,41201,412010035,"849-0902",0,0,"佐賀県","サガケン","佐賀市","サガシ","久保泉町上和泉","クボイズミマチカミイズミ",,,,,,,,,
849090100,41,41201,412010036,"849-0901",0,0,"佐賀県","サガケン","佐賀市","サガシ","久保泉町川久保","クボイズミマチカワクボ",,,,,,,,,
849090300,41,41201,412010037,"849-0903",0,0,"佐賀県","サガケン","佐賀市","サガシ","久保泉町下和泉","クボイズミマチシモイズミ",,,,,,,,,
849020500,41,41201,412010038,"849-0205",0,0,"佐賀県","サガケン","佐賀市","サガシ","久保田町江戸","クボタチョウエド",,,,,,,,,
849020400,41,41201,412010039,"849-0204",0,0,"佐賀県","サガケン","佐賀市","サガシ","久保田町久保田","クボタチョウクボタ",,,,,,,,,
849020300,41,41201,412010040,"849-0203",0,0,"佐賀県","サガケン","佐賀市","サガシ","久保田町新田","クボタチョウシンデン",,,,,,,,,
849020100,41,41201,412010041,"849-0201",0,0,"佐賀県","サガケン","佐賀市","サガシ","久保田町徳万","クボタチョウトクマン",,,,,,,,,
849020200,41,41201,412010042,"849-0202",0,0,"佐賀県","サガケン","佐賀市","サガシ","久保田町久富","クボタチョウヒサドミ",,,,,,,,,
840080500,41,41201,412010043,"840-0805",0,0,"佐賀県","サガケン","佐賀市","サガシ","神野西","コウノニシ",,,,,,,,,
840080400,41,41201,412010044,"840-0804",0,0,"佐賀県","サガケン","佐賀市","サガシ","神野東","コウノヒガシ",,,,,,,,,
840000800,41,41201,412010045,"840-0008",0,0,"佐賀県","サガケン","佐賀市","サガシ","巨勢町牛島","コセマチウシジマ",,,,,,,,,
840855100,41,41201,412010045,"840-8551",1,0,"佐賀県","サガケン","佐賀市","サガシ","巨勢町牛島","コセマチウシジマ",,,,,,"モラージュ佐賀","モラ－ジユサガ","巨勢町牛島７３０",
840855200,41,41201,412010045,"840-8552",1,0,"佐賀県","サガケン","佐賀市","サガシ","巨勢町牛島","コセマチウシジマ",,,,,,"株式会社　九州西友　佐賀巨勢店","カブシキガイシヤ　キユウシユウセイユウ　サガコセテン","巨勢町牛島７１０",
840000100,41,41201,412010046,"840-0001",0,0,"佐賀県","サガケン","佐賀市","サガシ","巨勢町修理田","コセマチシュリタ",,,,,,,,,
840000700,41,41201,412010047,"840-0007",0,0,"佐賀県","サガケン","佐賀市","サガシ","巨勢町高尾","コセマチタカオ",,,,,,,,,
840000600,41,41201,412010048,"840-0006",0,0,"佐賀県","サガケン","佐賀市","サガシ","巨勢町東西","コセマチトウザイ",,,,,,,,,
840082400,41,41201,412010049,"840-0824",0,0,"佐賀県","サガケン","佐賀市","サガシ","呉服元町","ゴフクモトマチ",,,,,,,,,
840005600,41,41201,412010050,"840-0056",0,0,"佐賀県","サガケン","佐賀市","サガシ","紺屋町","コンヤマチ",,,,,,,,,
840005500,41,41201,412010051,"840-0055",0,0,"佐賀県","サガケン","佐賀市","サガシ","材木","ザイモク",,,,,,,,,
840080300,41,41201,412010052,"840-0803",0,0,"佐賀県","サガケン","佐賀市","サガシ","栄町","サカエマチ",,,,,,,,,
840850100,41,41201,412010052,"840-8501",1,0,"佐賀県","サガケン","佐賀市","サガシ","栄町","サカエマチ",,,,,,"佐賀市役所","サガシヤクシヨ","栄町１－１",
840004400,41,41201,412010053,"840-0044",0,0,"佐賀県","サガケン","佐賀市","サガシ","道祖元町","サヤノモトマチ",,,,,,,,,
840003100,41,41201,412010054,"840-0031",0,0,"佐賀県","サガケン","佐賀市","サガシ","下田町","シモダマチ",,,,,,,,,
840085500,41,41201,412010055,"840-0855",0,0,"佐賀県","サガケン","佐賀市","サガシ","昭栄町","ショウエイマチ",,,,,,,,,
840004100,41,41201,412010056,"840-0041",0,0,"佐賀県","サガケン","佐賀市","サガシ","城内","ジョウナイ",,,,,,,,,
840855800,41,41201,412010056,"840-8558",1,0,"佐賀県","サガケン","佐賀市","サガシ","城内","ジョウナイ",,,,,,"株式会社　サガテレビ","カブシキカイシヤサガテレビ","城内１丁目６－１０",
840860100,41,41201,412010056,"840-8601",1,0,"佐賀県","サガケン","佐賀市","サガシ","城内","ジョウナイ",,,,,,"日本放送協会　佐賀放送局","ニホンホウソウキヨウカイ　サガホウソウキヨク","城内２丁目１５－８",
840857000,41,41201,412010056,"840-8570",1,0,"佐賀県","サガケン","佐賀市","サガシ","城内","ジョウナイ",,,,,,"佐賀県庁","サガケンチヨウ","城内１丁目１－５９",
840004300,41,41201,412010057,"840-0043",0,0,"佐賀県","サガケン","佐賀市","サガシ","精町","シラゲマチ",,,,,,,,,
840082600,41,41201,412010058,"840-0826",0,0,"佐賀県","サガケン","佐賀市","サガシ","白山","シラヤマ",,,,,,,,,
840851100,41,41201,412010058,"840-8511",1,0,"佐賀県","サガケン","佐賀市","サガシ","白山","シラヤマ",,,,,,"株式会社　北島","カブシキガイシヤ　キタジマ","白山２丁目２－５",
840085900,41,41201,412010059,"840-0859",0,0,"佐賀県","サガケン","佐賀市","サガシ","新栄西","シンエイニシ",,,,,,,,,
840085000,41,41201,412010060,"840-0850",0,0,"佐賀県","サガケン","佐賀市","サガシ","新栄東","シンエイヒガシ",,,,,,,,,
840001700,41,41201,412010061,"840-0017",0,0,"佐賀県","サガケン","佐賀市","サガシ","新郷本町","シンゴウホンマチ",,,,,,,,,
840085600,41,41201,412010062,"840-0856",0,0,"佐賀県","サガケン","佐賀市","サガシ","新生町","シンセイマチ",,,,,,,,,
849092400,41,41201,412010063,"849-0924",0,0,"佐賀県","サガケン","佐賀市","サガシ","新中町","シンナカマチ",,,,,,,,,
849851400,41,41201,412010063,"849-8514",1,0,"佐賀県","サガケン","佐賀市","サガシ","新中町","シンナカマチ",,,,,,"佐賀県医師会","サガケンイシカイ","新中町２－１５",
840003200,41,41201,412010064,"840-0032",0,0,"佐賀県","サガケン","佐賀市","サガシ","末広","スエヒロ",,,,,,,,,
840081400,41,41201,412010065,"840-0814",0,0,"佐賀県","サガケン","佐賀市","サガシ","成章町","セイショウマチ",,,,,,,,,
849092700,41,41201,412010066,"849-0927",0,0,"佐賀県","サガケン","佐賀市","サガシ","高木瀬団地","タカキセダンチ",,,,,,,,,
849092100,41,41201,412010067,"849-0921",0,0,"佐賀県","サガケン","佐賀市","サガシ","高木瀬西","タカキセニシ",,,,,,,,,
849092200,41,41201,412010068,"849-0922",0,0,"佐賀県","サガケン","佐賀市","サガシ","高木瀬東","タカキセヒガシ",,,,,,,,,
849091700,41,41201,412010069,"849-0917",0,0,"佐賀県","サガケン","佐賀市","サガシ","高木瀬町長瀬","タカキセマチナガセ",,,,,,,,,
849091600,41,41201,412010070,"849-0916",0,0,"佐賀県","サガケン","佐賀市","サガシ","高木瀬町東高木","タカキセマチヒガシタカギ",,,,,,,,,
849858800,41,41201,412010070,"849-8588",1,0,"佐賀県","サガケン","佐賀市","サガシ","高木瀬町東高木","タカキセマチヒガシタカギ",,,,,,"株式会社　鈴花","カブシキガイシヤ　スズハナ","高木瀬町東高木２３２－１",
849850200,41,41201,412010070,"849-8502",1,0,"佐賀県","サガケン","佐賀市","サガシ","高木瀬町東高木","タカキセマチヒガシタカギ",,,,,,"佐賀北警察署","サガキタケイサツシヨ","高木瀬町東高木２３４番地１",
840082200,41,41201,412010071,"840-0822",0,0,"佐賀県","サガケン","佐賀市","サガシ","高木町","タカギマチ",,,,,,,,,
840005100,41,41201,412010072,"840-0051",0,0,"佐賀県","サガケン","佐賀市","サガシ","田代","タシロ",,,,,,,,,
840084200,41,41201,412010073,"840-0842",0,0,"佐賀県","サガケン","佐賀市","サガシ","多布施","タフセ",,,,,,,,,
840866600,41,41201,412010073,"840-8666",1,0,"佐賀県","サガケン","佐賀市","サガシ","多布施","タフセ",,,,,,"松尾建設　株式会社","マツオケンセツ　カブシキガイシヤ","多布施１丁目４番２７号",
840082500,41,41201,412010074,"840-0825",0,0,"佐賀県","サガケン","佐賀市","サガシ","中央本町","チュウオウホンマチ",,,,,,,,,
840081500,41,41201,412010075,"840-0815",0,0,"佐賀県","サガケン","佐賀市","サガシ","天神","テンジン",,,,,,,,,
840858500,41,41201,412010075,"840-8585",1,0,"佐賀県","サガケン","佐賀市","サガシ","天神","テンジン",,,,,,"佐賀新聞社","サガシンブンシヤ","天神３丁目２－２３",
840852000,41,41201,412010075,"840-8520",1,0,"佐賀県","サガケン","佐賀市","サガシ","天神","テンジン",,,,,,"株式会社　佐電工","カブシキカイシヤサデンコウ","天神１丁目４－３",
840085100,41,41201,412010076,"840-0851",0,0,"佐賀県","サガケン","佐賀市","サガシ","天祐","テンユウ",,,,,,,,,
840085800,41,41201,412010077,"840-0858",0,0,"佐賀県","サガケン","佐賀市","サガシ","天祐団地","テンユウダンチ",,,,,,,,,
840081300,41,41201,412010078,"840-0813",0,0,"佐賀県","サガケン","佐賀市","サガシ","唐人","トウジン",,,,,,,,,
840862700,41,41201,412010078,"840-8627",1,0,"佐賀県","サガケン","佐賀市","サガシ","唐人","トウジン",,,,,,"株式会社　佐賀銀行","カブシキカイシヤサガギンコウ","唐人２丁目７－２０",
840085200,41,41201,412010079,"840-0852",0,0,"佐賀県","サガケン","佐賀市","サガシ","中折町","ナカオレマチ",,,,,,,,,
840085300,41,41201,412010080,"840-0853",0,0,"佐賀県","サガケン","佐賀市","サガシ","長瀬町","ナガセマチ",,,,,,,,,
840083300,41,41201,412010081,"840-0833",0,0,"佐賀県","サガケン","佐賀市","サガシ","中の小路","ナカノコウジ",,,,,,,,,
840858000,41,41201,412010081,"840-8580",1,0,"佐賀県","サガケン","佐賀市","サガシ","中の小路","ナカノコウジ",,,,,,"株式会社　佐賀玉屋","カブシキガイシヤ　サガタマヤ","中の小路２－５",
840002200,41,41201,412010082,"840-0022",0,0,"佐賀県","サガケン","佐賀市","サガシ","中の館町","ナカノタテマチ",,,,,,,,,
849093700,41,41201,412010083,"849-0937",0,0,"佐賀県","サガケン","佐賀市","サガシ","鍋島","ナベシマ",,,,,,,,,
849850100,41,41201,412010083,"849-8501",1,0,"佐賀県","サガケン","佐賀市","サガシ","鍋島","ナベシマ",,,,,,"佐賀大学　医学部","サガダイガク　イガクブ","鍋島５丁目１－１",
849093100,41,41201,412010084,"849-0931",0,0,"佐賀県","サガケン","佐賀市","サガシ","鍋島町蛎久","ナベシママチカキヒサ",,,,,,,,,
849093800,41,41201,412010085,"849-0938",0,0,"佐賀県","サガケン","佐賀市","サガシ","鍋島町鍋島","ナベシママチナベシマ",,,,,,,,,
849093600,41,41201,412010086,"849-0936",0,0,"佐賀県","サガケン","佐賀市","サガシ","鍋島町森田","ナベシママチモリタ",,,,,,,,,
840085700,41,41201,412010087,"840-0857",0,0,"佐賀県","サガケン","佐賀市","サガシ","鍋島町八戸","ナベシママチヤエ",,,,,,,,,
849093200,41,41201,412010088,"849-0932",0,0,"佐賀県","サガケン","佐賀市","サガシ","鍋島町八戸溝","ナベシママチヤエミゾ",,,,,,,,,
840004600,41,41201,412010089,"840-0046",0,0,"佐賀県","サガケン","佐賀市","サガシ","西魚町","ニシウオマチ",,,,,,,,,
840004500,41,41201,412010090,"840-0045",0,0,"佐賀県","サガケン","佐賀市","サガシ","西田代","ニシタシロ",,,,,,,,,
840003500,41,41201,412010091,"840-0035",0,0,"佐賀県","サガケン","佐賀市","サガシ","西与賀町今津","ニシヨカマチイマヅ",,,,,,,,,
840003700,41,41201,412010092,"840-0037",0,0,"佐賀県","サガケン","佐賀市","サガシ","西与賀町相応津","ニシヨカマチソウオウツ",,,,,,,,,
840003600,41,41201,412010093,"840-0036",0,0,"佐賀県","サガケン","佐賀市","サガシ","西与賀町高太郎","ニシヨカマチタカタロウ",,,,,,,,,
840003400,41,41201,412010094,"840-0034",0,0,"佐賀県","サガケン","佐賀市","サガシ","西与賀町厘外","ニシヨカマチリンゲ",,,,,,,,,
840000300,41,41201,412010095,"840-0003",0,0,"佐賀県","サガケン","佐賀市","サガシ","蓮池町古賀","ハスイケマチコガ",,,,,,,,,
840000400,41,41201,412010096,"840-0004",0,0,"佐賀県","サガケン","佐賀市","サガシ","蓮池町小松","ハスイケマチコマツ",,,,,,,,,
840000500,41,41201,412010097,"840-0005",0,0,"佐賀県","サガケン","佐賀市","サガシ","蓮池町蓮池","ハスイケマチハスイケ",,,,,,,,,
840000200,41,41201,412010098,"840-0002",0,0,"佐賀県","サガケン","佐賀市","サガシ","蓮池町見島","ハスイケマチミシマ",,,,,,,,,
840083400,41,41201,412010099,"840-0834",0,0,"佐賀県","サガケン","佐賀市","サガシ","八幡小路","ハチマンコウジ",,,,,,,,,
849092500,41,41201,412010100,"849-0925",0,0,"佐賀県","サガケン","佐賀市","サガシ","八丁畷町","ハッチョウナワテマチ",,,,,,,,,
849855500,41,41201,412010100,"849-8555",1,0,"佐賀県","サガケン","佐賀市","サガシ","八丁畷町","ハッチョウナワテマチ",,,,,,"佐賀県税事務所","サガケンゼイジムシヨ","八丁畷町８－１",
849850300,41,41201,412010100,"849-8503",1,0,"佐賀県","サガケン","佐賀市","サガシ","八丁畷町","ハッチョウナワテマチ",,,,,,"佐賀社会保険事務所","サガシヤカイホケンジムシヨ","八丁畷町１－３２",
849858500,41,41201,412010100,"849-8585",1,0,"佐賀県","サガケン","佐賀市","サガシ","八丁畷町","ハッチョウナワテマチ",,,,,,"佐賀県　佐賀中部保健所","サガケン　サガチユウブホケンジヨ","八丁畷町１－２０",
840082100,41,41201,412010101,"840-0821",0,0,"佐賀県","サガケン","佐賀市","サガシ","東佐賀町","ヒガシサガマチ",,,,,,,,,
840222300,41,41201,412010102,"840-2223",0,0,"佐賀県","サガケン","佐賀市","サガシ","東与賀町飯盛","ヒガシヨカチョウイサガイ",,,,,,,,,
840222100,41,41201,412010103,"840-2221",0,0,"佐賀県","サガケン","佐賀市","サガシ","東与賀町下古賀","ヒガシヨカチョウシモコガ",,,,,,,,,
840222200,41,41201,412010104,"840-2222",0,0,"佐賀県","サガケン","佐賀市","サガシ","東与賀町田中","ヒガシヨカチョウタナカ",,,,,,,,,
840003300,41,41201,412010105,"840-0033",0,0,"佐賀県","サガケン","佐賀市","サガシ","光","ヒカリ",,,,,,,,,
849092300,41,41201,412010106,"849-0923",0,0,"佐賀県","サガケン","佐賀市","サガシ","日の出","ヒノデ",,,,,,,,,
849857700,41,41201,412010106,"849-8577",1,0,"佐賀県","サガケン","佐賀市","サガシ","日の出","ヒノデ",,,,,,"独立行政法人　国立病院機構　佐賀病院","ドクリツギヨウセイホウジン　コクリツビヨウインキコウ　サガビヨウイン","日の出１丁目２０－１",
849091900,41,41201,412010173,"849-0919",0,0,"佐賀県","サガケン","佐賀市","サガシ","兵庫北","ヒョウゴキタ",,,,,,,,,
849091200,41,41201,412010107,"849-0912",0,0,"佐賀県","サガケン","佐賀市","サガシ","兵庫町瓦町","ヒョウゴマチカワラマチ",,,,,,,,,
849091400,41,41201,412010108,"849-0914",0,0,"佐賀県","サガケン","佐賀市","サガシ","兵庫町西渕","ヒョウゴマチニシブチ",,,,,,,,,
849091500,41,41201,412010109,"849-0915",0,0,"佐賀県","サガケン","佐賀市","サガシ","兵庫町藤木","ヒョウゴマチフジノキ",,,,,,,,,
849091300,41,41201,412010110,"849-0913",0,0,"佐賀県","サガケン","佐賀市","サガシ","兵庫町渕","ヒョウゴマチフチ",,,,,,,,,
849091100,41,41201,412010111,"849-0911",0,0,"佐賀県","サガケン","佐賀市","サガシ","兵庫町若宮","ヒョウゴマチワカミヤ",,,,,,,,,
849091800,41,41201,412010112,"849-0918",0,0,"佐賀県","サガケン","佐賀市","サガシ","兵庫南","ヒョウゴミナミ",,,,,,,,,
849852200,41,41201,412010112,"849-8522",1,0,"佐賀県","サガケン","佐賀市","サガシ","兵庫南","ヒョウゴミナミ",,,,,,"社団法人　全国社会保険協会連合会　佐賀社会保険病院","シヤダンホウジン　ゼンコクシヤカイホケンキヨウカイレンゴウカイ　サガシヤカイホケンビヨウイン","兵庫南３丁目８－１",
840050300,41,41201,412010113,"840-0503",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町市川","フジチョウイチカワ",,,,,,,,,
840051400,41,41201,412010114,"840-0514",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町内野","フジチョウウチノ",,,,,,,,,
840051600,41,41201,412010115,"840-0516",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町梅野","フジチョウウメノ",,,,,,,,,
840053300,41,41201,412010116,"840-0533",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町大串","フジチョウオオクシ",,,,,,,,,
840053200,41,41201,412010117,"840-0532",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町大野","フジチョウオオノ",,,,,,,,,
840052100,41,41201,412010118,"840-0521",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町小副川","フジチョウオソエガワ",,,,,,,,,
840051100,41,41201,412010119,"840-0511",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町鎌原","フジチョウカマバル",,,,,,,,,
840054500,41,41201,412010120,"840-0545",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町上合瀬","フジチョウカミオオセ",,,,,,,,,
840051200,41,41201,412010121,"840-0512",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町上熊川","フジチョウカミクマカワ",,,,,,,,,
840053600,41,41201,412010122,"840-0536",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町上無津呂","フジチョウカミムツロ",,,,,,,,,
840053100,41,41201,412010123,"840-0531",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町栗並","フジチョウクリナミ",,,,,,,,,
840054300,41,41201,412010124,"840-0543",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町古場","フジチョウコバ",,,,,,,,,
840054400,41,41201,412010125,"840-0544",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町下合瀬","フジチョウシモオオセ",,,,,,,,,
840051300,41,41201,412010126,"840-0513",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町下熊川","フジチョウシモクマカワ",,,,,,,,,
840053500,41,41201,412010127,"840-0535",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町下無津呂","フジチョウシモムツロ",,,,,,,,,
840050200,41,41201,412010128,"840-0502",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町杉山","フジチョウスギヤマ",,,,,,,,,
840054100,41,41201,412010129,"840-0541",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町関屋","フジチョウセキヤ",,,,,,,,,
840050400,41,41201,412010130,"840-0504",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町苣木","フジチョウチャノキ",,,,,,,,,
840053400,41,41201,412010131,"840-0534",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町中原","フジチョウナカバル",,,,,,,,,
840052200,41,41201,412010132,"840-0522",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町畑瀬","フジチョウハタセ",,,,,,,,,
840054200,41,41201,412010133,"840-0542",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町藤瀬","フジチョウフジセ",,,,,,,,,
840050100,41,41201,412010134,"840-0501",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町古湯","フジチョウフルユ",,,,,,,,,
840059800,41,41201,412010134,"840-0598",1,0,"佐賀県","サガケン","佐賀市","サガシ","富士町古湯","フジチョウフルユ",,,,,,"佐賀市　富士支所","サガシ　フジシシヨ","富士町古湯２６８５",
840051500,41,41201,412010135,"840-0515",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町松瀬","フジチョウマツセ",,,,,,,,,
840053700,41,41201,412010136,"840-0537",0,0,"佐賀県","サガケン","佐賀市","サガシ","富士町麻那古","フジチョウマナゴ",,,,,,,,,
840083200,41,41201,412010137,"840-0832",0,0,"佐賀県","サガケン","佐賀市","サガシ","堀川町","ホリカワチョウ",,,,,,,,,
840002500,41,41201,412010138,"840-0025",0,0,"佐賀県","サガケン","佐賀市","サガシ","本庄町鹿子","ホンジョウマチカノコ",,,,,,,,,
840002600,41,41201,412010139,"840-0026",0,0,"佐賀県","サガケン","佐賀市","サガシ","本庄町正里","ホンジョウマチショウリ",,,,,,,,,
840002400,41,41201,412010140,"840-0024",0,0,"佐賀県","サガケン","佐賀市","サガシ","本庄町末次","ホンジョウマチスエツグ",,,,,,,,,
840002300,41,41201,412010141,"840-0023",0,0,"佐賀県","サガケン","佐賀市","サガシ","本庄町袋","ホンジョウマチフクロ",,,,,,,,,
840002700,41,41201,412010142,"840-0027",0,0,"佐賀県","サガケン","佐賀市","サガシ","本庄町本庄","ホンジョウマチホンジョウ",,,,,,,,,
